Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2022-05-01,Machine Calf Raise,95.3,210,15,78.9,174,53.8,0
2022-05-01,Machine Calf Raise,95.3,210,15,78.9,174,53.8,0
2022-05-01,Machine Calf Raise,95.3,210,15,78.9,174,53.8,0
2022-05-01,Machine Calf Raise,95.3,210,15,78.9,174,53.8,0
2022-05-01,Chin Ups,-24.9,-55,16,78.9,174,9.8,0
2022-05-01,Chin Ups,-24.9,-55,12,78.9,174,5.1,0
2022-05-01,Chin Ups,-24.9,-55,12,78.9,174,5.1,0
2022-05-01,Chin Ups,-24.9,-55,12,78.9,174,5.1,0
2022-05-01,Chin Ups,-24.9,-55,12,78.9,174,5.1,0
2022-05-01,Chin Ups,-31.8,-70,4,78.9,174,0.2,0
2022-05-01,Chin Ups,-36.3,-80,5,78.9,174,0.1,1
2022-05-01,Chin Ups,-54.4,-120,10,78.9,174,0,1
2022-05-01,Pendlay Row,56.7,125,6,78.9,174,18.3,0
2022-05-01,Pendlay Row,56.7,125,9,78.9,174,27.4,0
2022-05-01,Pendlay Row,56.7,125,10,78.9,174,31.1,0
2022-05-01,Pendlay Row,56.7,125,10,78.9,174,31.1,0
2022-05-01,Pendlay Row,56.7,125,10,78.9,174,31.1,0
2022-05-01,Pendlay Row,47.6,105,4,78.9,174,6.1,1
2022-05-01,Pendlay Row,40.8,90,5,78.9,174,3.2,1
2022-05-01,Pendlay Row,24.9,55,10,78.9,174,0.5,1
2022-04-29,Reverse Wrist Curl,13.6,30,10,78.9,174,16.5,0
2022-04-29,Reverse Wrist Curl,13.6,30,13,78.9,174,17.7,0
2022-04-29,Reverse Wrist Curl,13.6,30,12,78.9,174,17.3,0
2022-04-29,Wrist Curl,18.1,40,15,78.9,174,24.8,0
2022-04-29,Wrist Curl,18.1,40,15,78.9,174,24.8,0
2022-04-29,Wrist Curl,15.9,35,15,78.9,174,21.4,0
2022-04-29,Dumbbell Lateral Raise,10.2,22.5,9,78.9,174,39,0
2022-04-29,Dumbbell Lateral Raise,10.2,22.5,10,78.9,174,41.1,0
2022-04-29,Dumbbell Lateral Raise,10.2,22.5,10,78.9,174,41.1,0
2022-04-29,Dumbbell Lateral Raise,5.7,12.5,15,78.9,174,19.3,0
2022-04-29,Dumbbell Lateral Raise,5.7,12.5,15,78.9,174,19.3,0
2022-04-29,Machine Tricep Extension,38.6,85,15,78.9,174,40.8,0
2022-04-29,Machine Tricep Extension,38.6,85,15,78.9,174,40.8,0
2022-04-29,Machine Tricep Extension,38.6,85,15,78.9,174,40.8,0
2022-04-29,Machine Tricep Extension,38.6,85,15,78.9,174,40.8,0
2022-04-29,Machine Tricep Extension,38.6,85,15,78.9,174,40.8,0
2022-04-29,Chest Press,59,130,7,78.9,174,30.3,0
2022-04-29,Chest Press,59,130,5,78.9,174,26.1,0
2022-04-29,Chest Press,59,130,10,78.9,174,38,0
2022-04-29,Chest Press,59,130,8,78.9,174,32.7,0
2022-04-29,Chest Press,59,130,7,78.9,174,30.3,0
2022-04-29,Shoulder Press,39.9,88,12,78.9,174,37,0
2022-04-29,Shoulder Press,39.9,88,10,78.9,174,32.2,0
2022-04-29,Shoulder Press,39.9,88,10,78.9,174,32.2,0
2022-04-29,Shoulder Press,39.9,88,10,78.9,174,32.2,0
2022-04-29,Shoulder Press,39.9,88,10,78.9,174,32.2,0
2022-04-29,Shoulder Press,34,75,4,78.9,174,9.1,1
2022-04-29,Shoulder Press,29.5,65,5,78.9,174,5.8,1
2022-04-27,Hack Squat,88.5,195,20,78.9,174,47.3,0
2022-04-27,Hack Squat,88.5,195,12,78.9,174,34,0
2022-04-27,Hack Squat,88.5,195,12,78.9,174,34,0
2022-04-27,Hack Squat,88.5,195,12,78.9,174,34,0
2022-04-27,Hack Squat,88.5,195,12,78.9,174,34,0
2022-04-27,Sumo Deadlift,138.3,305,20,78.9,174,88.9,0
2022-04-27,Sumo Deadlift,138.3,305,10,78.9,174,64.3,0
2022-04-27,Sumo Deadlift,138.3,305,10,78.9,174,64.3,0
2022-04-27,Sumo Deadlift,138.3,305,10,78.9,174,64.3,0
2022-04-27,Sumo Deadlift,138.3,305,10,78.9,174,64.3,0
2022-04-27,Sumo Deadlift,120.2,265,4,78.9,174,22,1
2022-04-27,Sumo Deadlift,102.1,225,5,78.9,174,12.2,1
2022-04-27,Sumo Deadlift,43.1,95,10,78.9,174,0.2,1
2022-04-26,Neck Extension,11.3,25,15,78.9,174,23.5,0
2022-04-26,Neck Extension,11.3,25,15,78.9,174,23.5,0
2022-04-26,Neck Curl,11.3,25,14,78.9,174,25.3,0
2022-04-26,Neck Curl,11.3,25,15,78.9,174,25.7,0
2022-04-26,Machine Reverse Fly,34,75,15,78.9,174,30.9,0
2022-04-26,Machine Reverse Fly,34,75,13,78.9,174,27.8,0
2022-04-26,Machine Reverse Fly,34,75,15,78.9,174,30.9,0
2022-04-26,Machine Reverse Fly,34,75,15,78.9,174,30.9,0
2022-04-26,Machine Reverse Fly,34,75,15,78.9,174,30.9,0
2022-04-26,Preacher Curl,22.7,50,11,78.9,174,22,0
2022-04-26,Preacher Curl,31.8,70,5,78.9,174,30.7,0
2022-04-26,Preacher Curl,18.1,40,15,78.9,174,15.8,0
2022-04-26,Preacher Curl,18.1,40,15,78.9,174,15.8,0
2022-04-26,Preacher Curl,18.1,40,15,78.9,174,15.8,0
2022-04-26,Seated Calf Raise,47.6,105,7,78.9,174,21.4,0
2022-04-26,Seated Calf Raise,47.6,105,11,78.9,174,26.5,0
2022-04-26,Seated Calf Raise,47.6,105,12,78.9,174,27.5,0
2022-04-26,Seated Calf Raise,47.6,105,11,78.9,174,26.5,0
2022-04-26,Seated Calf Raise,47.6,105,15,78.9,174,30.7,0
2022-04-26,Seated Cable Row,47.6,105,9,78.9,174,18.2,0
2022-04-26,Seated Cable Row,47.6,105,9,78.9,174,18.2,0
2022-04-26,Seated Cable Row,47.6,105,10,78.9,174,20.6,0
2022-04-26,Seated Cable Row,47.6,105,12,78.9,174,24.3,0
2022-04-26,Seated Cable Row,47.6,105,12,78.9,174,24.3,0
2022-04-26,Pull Ups,-22.7,-50,17,78.9,174,17.5,0
2022-04-26,Pull Ups,-22.7,-50,10,78.9,174,6.8,0
2022-04-26,Pull Ups,-22.7,-50,10,78.9,174,6.8,0
2022-04-26,Pull Ups,-22.7,-50,10,78.9,174,6.8,0
2022-04-26,Pull Ups,-22.7,-50,10,78.9,174,6.8,0
2022-04-25,Tricep Pushdown,36.3,80,15,79.4,175,46.1,0
2022-04-25,Tricep Pushdown,36.3,80,15,79.4,175,46.1,0
2022-04-25,Tricep Pushdown,36.3,80,15,79.4,175,46.1,0
2022-04-25,Tricep Pushdown,36.3,80,15,79.4,175,46.1,0
2022-04-25,Reverse Wrist Curl,13.6,30,9,79.4,175,15.8,0
2022-04-25,Machine Lateral Raise,30.6,67.5,15,79.4,175,34.2,0
2022-04-25,Machine Lateral Raise,30.6,67.5,15,79.4,175,34.2,0
2022-04-25,Machine Lateral Raise,30.6,67.5,15,79.4,175,34.2,0
2022-04-25,Machine Lateral Raise,30.6,67.5,15,79.4,175,34.2,0
2022-04-25,Machine Lateral Raise,30.6,67.5,15,79.4,175,34.2,0
2022-04-25,Machine Shoulder Press,42.6,94,20,79.4,175,44,0
2022-04-25,Machine Shoulder Press,42.6,94,12,79.4,175,31.4,0
2022-04-25,Machine Shoulder Press,42.6,94,12,79.4,175,31.4,0
2022-04-25,Machine Shoulder Press,42.6,94,12,79.4,175,31.4,0
2022-04-25,Machine Shoulder Press,42.6,94,12,79.4,175,31.4,0
2022-04-25,Bench Press,67.1,148,11,79.4,175,43.3,0
2022-04-25,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-25,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-25,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-25,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-25,Bench Press,61.2,135,3,79.4,175,12.9,1
2022-04-25,Bench Press,47.6,105,4,79.4,175,4.8,1
2022-04-25,Bench Press,29.5,65,5,79.4,175,0.5,1
2022-04-25,Bench Press,20.4,45,10,79.4,175,0.2,1
2022-04-18,Machine Shoulder Press,35.4,78,18,79.4,175,28.1,0
2022-04-18,Machine Shoulder Press,35.4,78,12,79.4,175,20.9,0
2022-04-18,Machine Shoulder Press,35.4,78,12,79.4,175,20.9,0
2022-04-18,Machine Shoulder Press,35.4,78,12,79.4,175,20.9,0
2022-04-18,Machine Shoulder Press,35.4,78,12,79.4,175,20.9,0
2022-04-18,Machine Shoulder Press,27.2,60,4,79.4,175,6,1
2022-04-18,Machine Shoulder Press,15.9,35,5,79.4,175,1.6,1
2022-04-18,Machine Shoulder Press,4.5,10,10,79.4,175,0.1,1
2022-04-18,Dumbbell Tricep Kickback,11.3,25,15,79.4,175,43.6,0
2022-04-18,Dumbbell Tricep Kickback,11.3,25,15,79.4,175,43.6,0
2022-04-18,Dumbbell Tricep Kickback,11.3,25,15,79.4,175,43.6,0
2022-04-18,Dumbbell Tricep Kickback,11.3,25,15,79.4,175,43.6,0
2022-04-18,Bench Press,67.1,148,12,79.4,175,46.2,0
2022-04-18,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-18,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-18,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-18,Bench Press,67.1,148,10,79.4,175,40.4,0
2022-04-18,Bench Press,61.2,135,3,79.4,175,12.9,1
2022-04-18,Bench Press,47.6,105,4,79.4,175,4.8,1
2022-04-18,Bench Press,29.5,65,5,79.4,175,0.5,1
2022-03-31,Sumo Deadlift,220,485,1,79.4,175,84.5,0
2022-03-31,Sumo Deadlift,215.5,475,1,79.4,175,82.5,0
2022-03-31,Sumo Deadlift,206.4,455,1,79.4,175,77.9,0
2022-03-31,Sumo Deadlift,183.7,405,1,79.4,175,63.1,0
2022-03-31,Sumo Deadlift,174.6,385,1,79.4,175,56.1,0
2022-03-31,Sumo Deadlift,142.9,315,1,79.4,175,30.1,0
2022-03-31,Sumo Deadlift,124.7,275,1,79.4,175,17.3,0
2022-03-31,Sumo Deadlift,102.1,225,1,79.4,175,6.5,0
2022-03-31,Sumo Deadlift,61.2,135,1,79.4,175,0.3,0
2022-03-30,Dumbbell Shoulder Press,15.9,35,13,79.4,175,20.6,0
2022-03-30,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-30,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-30,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-30,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-30,Bench Press,70.3,155,13,79.4,175,54.9,0
2022-03-30,Bench Press,70.3,155,8,79.4,175,37.6,0
2022-03-30,Bench Press,70.3,155,8,79.4,175,37.6,0
2022-03-30,Bench Press,70.3,155,8,79.4,175,37.6,0
2022-03-30,Bench Press,70.3,155,8,79.4,175,37.6,0
2022-03-28,Incline Hammer Curl,12.5,27.5,9,79.4,175,33.6,0
2022-03-28,Incline Hammer Curl,12.5,27.5,8,79.4,175,31.9,0
2022-03-28,Incline Hammer Curl,12.5,27.5,10,79.4,175,35.4,0
2022-03-28,Incline Hammer Curl,12.5,27.5,12,79.4,175,38,0
2022-03-28,Incline Hammer Curl,12.5,27.5,15,79.4,175,41.9,0
2022-03-28,Dumbbell Reverse Fly,9.1,20,15,79.4,175,36,0
2022-03-28,Dumbbell Reverse Fly,9.1,20,15,79.4,175,36,0
2022-03-28,Dumbbell Reverse Fly,9.1,20,13,79.4,175,34.1,0
2022-03-28,Dumbbell Reverse Fly,9.1,20,15,79.4,175,36,0
2022-03-28,Dumbbell Reverse Fly,9.1,20,15,79.4,175,36,0
2022-03-28,Machine Calf Raise,90.7,200,15,79.4,175,50.1,0
2022-03-28,Machine Calf Raise,90.7,200,15,79.4,175,50.1,0
2022-03-28,Machine Calf Raise,90.7,200,15,79.4,175,50.1,0
2022-03-28,Machine Calf Raise,90.7,200,15,79.4,175,50.1,0
2022-03-28,Machine Calf Raise,90.7,200,15,79.4,175,50.1,0
2022-03-28,Chin Ups,-22.7,-50,14,79.4,175,9.8,0
2022-03-28,Chin Ups,-22.7,-50,11,79.4,175,5.9,0
2022-03-28,Chin Ups,-22.7,-50,11,79.4,175,5.9,0
2022-03-28,Chin Ups,-22.7,-50,11,79.4,175,5.9,0
2022-03-28,Chin Ups,-22.7,-50,11,79.4,175,5.9,0
2022-03-28,Pendlay Row,56.7,125,17,79.4,175,50.4,0
2022-03-28,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-28,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-28,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-28,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-27,Dumbbell Lateral Raise,9.1,20,8,78.2,172.5,31.2,0
2022-03-27,Dumbbell Lateral Raise,9.1,20,10,78.2,172.5,34.9,0
2022-03-27,Dumbbell Lateral Raise,9.1,20,11,78.2,172.5,36.2,0
2022-03-27,Dumbbell Lateral Raise,9.1,20,12,78.2,172.5,37.6,0
2022-03-27,Dumbbell Lateral Raise,9.1,20,15,78.2,172.5,41.6,0
2022-03-27,Machine Tricep Extension,36.3,80,15,78.2,172.5,36.7,0
2022-03-27,Machine Tricep Extension,36.3,80,12,78.2,172.5,31.8,0
2022-03-27,Machine Tricep Extension,36.3,80,15,78.2,172.5,36.7,0
2022-03-27,Machine Tricep Extension,36.3,80,15,78.2,172.5,36.7,0
2022-03-27,Machine Tricep Extension,36.3,80,15,78.2,172.5,36.7,0
2022-03-27,Reverse Grip Bench Press,54.4,120,14,78.2,172.5,37.3,0
2022-03-27,Reverse Grip Bench Press,54.4,120,11,78.2,172.5,32.3,0
2022-03-27,Reverse Grip Bench Press,54.4,120,11,78.2,172.5,32.3,0
2022-03-27,Reverse Grip Bench Press,54.4,120,11,78.2,172.5,32.3,0
2022-03-27,Reverse Grip Bench Press,54.4,120,11,78.2,172.5,32.3,0
2022-03-27,Shoulder Press,40.8,90,12,78.2,172.5,40.3,0
2022-03-27,Shoulder Press,40.8,90,9,78.2,172.5,31.9,0
2022-03-27,Shoulder Press,40.8,90,9,78.2,172.5,31.9,0
2022-03-27,Shoulder Press,40.8,90,9,78.2,172.5,31.9,0
2022-03-27,Shoulder Press,40.8,90,9,78.2,172.5,31.9,0
2022-03-26,Sumo Deadlift,140.6,310,11,78.2,172.5,70.7,0
2022-03-26,Sumo Deadlift,140.6,310,9,78.2,172.5,62.8,0
2022-03-26,Sumo Deadlift,140.6,310,9,78.2,172.5,62.8,0
2022-03-26,Sumo Deadlift,140.6,310,9,78.2,172.5,62.8,0
2022-03-26,Sumo Deadlift,140.6,310,9,78.2,172.5,62.8,0
2022-03-24,Machine Reverse Fly,31.8,70,15,78.2,172.5,27,0
2022-03-24,Machine Reverse Fly,31.8,70,15,78.2,172.5,27,0
2022-03-24,Machine Reverse Fly,31.8,70,15,78.2,172.5,27,0
2022-03-24,Machine Reverse Fly,31.8,70,15,78.2,172.5,27,0
2022-03-24,Machine Reverse Fly,31.8,70,15,78.2,172.5,27,0
2022-03-24,Machine Bicep Curl,36.3,80,13,78.2,172.5,42.8,0
2022-03-24,Machine Bicep Curl,36.3,80,12,78.2,172.5,40.8,0
2022-03-24,Machine Bicep Curl,36.3,80,9,78.2,172.5,34.1,0
2022-03-24,Machine Bicep Curl,36.3,80,15,78.2,172.5,46.8,0
2022-03-24,Machine Bicep Curl,36.3,80,15,78.2,172.5,46.8,0
2022-03-24,Seated Calf Raise,45.4,100,13,78.2,172.5,26.9,0
2022-03-24,Seated Calf Raise,45.4,100,7,78.2,172.5,20.1,0
2022-03-24,Seated Calf Raise,45.4,100,15,78.2,172.5,28.9,0
2022-03-24,Seated Calf Raise,45.4,100,15,78.2,172.5,28.9,0
2022-03-24,Seated Calf Raise,45.4,100,15,78.2,172.5,28.9,0
2022-03-24,Seated Cable Row,47.6,105,20,78.2,172.5,41.9,0
2022-03-24,Seated Cable Row,47.6,105,11,78.2,172.5,23.1,0
2022-03-24,Seated Cable Row,47.6,105,11,78.2,172.5,23.1,0
2022-03-24,Seated Cable Row,47.6,105,11,78.2,172.5,23.1,0
2022-03-24,Seated Cable Row,47.6,105,11,78.2,172.5,23.1,0
2022-03-24,Pull Ups,-21.5,-47.5,15,78.2,172.5,15.2,0
2022-03-24,Pull Ups,-21.5,-47.5,9,78.2,172.5,6.1,0
2022-03-24,Pull Ups,-21.5,-47.5,9,78.2,172.5,6.1,0
2022-03-24,Pull Ups,-21.5,-47.5,9,78.2,172.5,6.1,0
2022-03-24,Pull Ups,-21.5,-47.5,9,78.2,172.5,6.1,0
2022-03-23,Machine Lateral Raise,29.5,65,13,77.1,170,31.6,0
2022-03-23,Machine Lateral Raise,29.5,65,15,77.1,170,34.2,0
2022-03-23,Machine Lateral Raise,29.5,65,15,77.1,170,34.2,0
2022-03-23,Machine Lateral Raise,29.5,65,15,77.1,170,34.2,0
2022-03-23,Machine Lateral Raise,29.5,65,15,77.1,170,34.2,0
2022-03-23,Tricep Pushdown,31.8,70,15,77.1,170,38.6,0
2022-03-23,Tricep Pushdown,31.8,70,15,77.1,170,38.6,0
2022-03-23,Tricep Pushdown,31.8,70,15,77.1,170,38.6,0
2022-03-23,Tricep Pushdown,31.8,70,15,77.1,170,38.6,0
2022-03-23,Tricep Pushdown,31.8,70,15,77.1,170,38.6,0
2022-03-23,Dumbbell Shoulder Press,15.9,35,14,77.1,170,24.4,0
2022-03-23,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-23,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-23,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-23,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-23,Bench Press,68,150,13,77.1,170,54.5,0
2022-03-23,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-23,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-23,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-23,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-21,Deadlift,117.9,260,16,77.1,170,77.8,0
2022-03-21,Deadlift,117.9,260,10,77.1,170,60.6,0
2022-03-21,Deadlift,117.9,260,10,77.1,170,60.6,0
2022-03-21,Deadlift,117.9,260,10,77.1,170,60.6,0
2022-03-21,Deadlift,117.9,260,10,77.1,170,60.6,0
2022-03-21,Squat,124.7,275,12,77.1,170,87.8,0
2022-03-21,Squat,124.7,275,8,77.1,170,76.8,0
2022-03-21,Squat,124.7,275,8,77.1,170,76.8,0
2022-03-21,Squat,124.7,275,8,77.1,170,76.8,0
2022-03-21,Squat,124.7,275,8,77.1,170,76.8,0
2022-03-20,Chin Ups,-20.4,-45,14,77.1,170,11.8,0
2022-03-20,Chin Ups,-20.4,-45,10,77.1,170,6.1,0
2022-03-20,Chin Ups,-20.4,-45,10,77.1,170,6.1,0
2022-03-20,Chin Ups,-20.4,-45,10,77.1,170,6.1,0
2022-03-20,Chin Ups,-20.4,-45,10,77.1,170,6.1,0
2022-03-20,Pendlay Row,56.7,125,14,77.1,170,45.5,0
2022-03-20,Pendlay Row,56.7,125,8,77.1,170,26.4,0
2022-03-20,Pendlay Row,56.7,125,8,77.1,170,26.4,0
2022-03-20,Pendlay Row,56.7,125,8,77.1,170,26.4,0
2022-03-20,Pendlay Row,56.7,125,8,77.1,170,26.4,0
2022-03-19,Reverse Grip Bench Press,59,130,11,79.4,175,36.8,0
2022-03-19,Reverse Grip Bench Press,59,130,10,79.4,175,35,0
2022-03-19,Reverse Grip Bench Press,59,130,10,79.4,175,35,0
2022-03-19,Reverse Grip Bench Press,59,130,10,79.4,175,35,0
2022-03-19,Reverse Grip Bench Press,59,130,10,79.4,175,35,0
2022-03-19,Shoulder Press,43.1,95,10,79.4,175,39.3,0
2022-03-19,Shoulder Press,43.1,95,8,79.4,175,32.1,0
2022-03-19,Shoulder Press,43.1,95,8,79.4,175,32.1,0
2022-03-19,Shoulder Press,43.1,95,8,79.4,175,32.1,0
2022-03-19,Shoulder Press,43.1,95,8,79.4,175,32.1,0
2022-03-17,Front Squat,81.6,180,15,79.8,176,71.9,0
2022-03-17,Front Squat,81.6,180,10,79.8,176,56.8,0
2022-03-17,Front Squat,81.6,180,10,79.8,176,56.8,0
2022-03-17,Front Squat,81.6,180,10,79.8,176,56.8,0
2022-03-17,Front Squat,81.6,180,10,79.8,176,56.8,0
2022-03-17,Sumo Deadlift,142.9,315,16,79.8,176,83.7,0
2022-03-17,Sumo Deadlift,142.9,315,8,79.8,176,57.6,0
2022-03-17,Sumo Deadlift,142.9,315,8,79.8,176,57.6,0
2022-03-17,Sumo Deadlift,142.9,315,8,79.8,176,57.6,0
2022-03-17,Sumo Deadlift,142.9,315,8,79.8,176,57.6,0
2022-03-16,Dumbbell Reverse Fly,7.9,17.5,15,79.8,176,30.4,0
2022-03-16,Dumbbell Reverse Fly,7.9,17.5,15,79.8,176,30.4,0
2022-03-16,Dumbbell Reverse Fly,7.9,17.5,15,79.8,176,30.4,0
2022-03-16,Dumbbell Reverse Fly,7.9,17.5,15,79.8,176,30.4,0
2022-03-16,Dumbbell Reverse Fly,7.9,17.5,15,79.8,176,30.4,0
2022-03-16,Machine Bicep Curl,34,75,13,79.8,176,36.1,0
2022-03-16,Machine Bicep Curl,34,75,13,79.8,176,36.1,0
2022-03-16,Machine Bicep Curl,34,75,15,79.8,176,39.7,0
2022-03-16,Machine Bicep Curl,34,75,15,79.8,176,39.7,0
2022-03-16,Machine Bicep Curl,34,75,15,79.8,176,39.7,0
2022-03-16,Seated Calf Raise,43.1,95,14,79.8,176,24.7,0
2022-03-16,Seated Calf Raise,43.1,95,13,79.8,176,23.8,0
2022-03-16,Seated Calf Raise,43.1,95,15,79.8,176,25.7,0
2022-03-16,Seated Calf Raise,43.1,95,15,79.8,176,25.7,0
2022-03-16,Seated Calf Raise,43.1,95,15,79.8,176,25.7,0
2022-03-16,Seated Cable Row,47.6,105,16,79.8,176,31.4,0
2022-03-16,Seated Cable Row,47.6,105,10,79.8,176,19.9,0
2022-03-16,Seated Cable Row,47.6,105,10,79.8,176,19.9,0
2022-03-16,Seated Cable Row,47.6,105,10,79.8,176,19.9,0
2022-03-16,Seated Cable Row,47.6,105,10,79.8,176,19.9,0
2022-03-16,Pull Ups,-20.4,-45,13,79.8,176,13.7,0
2022-03-16,Pull Ups,-20.4,-45,8,79.8,176,5.7,0
2022-03-16,Pull Ups,-20.4,-45,8,79.8,176,5.7,0
2022-03-16,Pull Ups,-20.4,-45,8,79.8,176,5.7,0
2022-03-16,Pull Ups,-20.4,-45,8,79.8,176,5.7,0
2022-03-15,Machine Lateral Raise,27.2,60,15,79.4,175,27.7,0
2022-03-15,Machine Lateral Raise,27.2,60,15,79.4,175,27.7,0
2022-03-15,Machine Lateral Raise,27.2,60,15,79.4,175,27.7,0
2022-03-15,Machine Lateral Raise,27.2,60,15,79.4,175,27.7,0
2022-03-15,Machine Lateral Raise,27.2,60,15,79.4,175,27.7,0
2022-03-15,Tricep Pushdown,36.3,80,3,79.4,175,23.9,0
2022-03-15,Tricep Pushdown,36.3,80,6,79.4,175,28.9,0
2022-03-15,Tricep Pushdown,36.3,80,8,79.4,175,32.9,0
2022-03-15,Dumbbell Shoulder Press,15.9,35,16,79.4,175,25,0
2022-03-15,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-15,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-15,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-15,Dumbbell Shoulder Press,15.9,35,10,79.4,175,16.6,0
2022-03-15,Bench Press,68,150,13,79.4,175,50.8,0
2022-03-15,Bench Press,68,150,8,79.4,175,34.1,0
2022-03-15,Bench Press,68,150,8,79.4,175,34.1,0
2022-03-15,Bench Press,68,150,8,79.4,175,34.1,0
2022-03-15,Bench Press,68,150,8,79.4,175,34.1,0
2022-03-14,Deadlift,120.2,265,10,79.4,175,59.7,0
2022-03-14,Deadlift,120.2,265,8,79.4,175,50.1,0
2022-03-14,Deadlift,120.2,265,9,79.4,175,55,0
2022-03-14,Deadlift,120.2,265,7,79.4,175,45.6,0
2022-03-14,Deadlift,120.2,265,6,79.4,175,41.4,0
2022-03-14,Squat,117.9,260,15,79.4,175,86.9,0
2022-03-14,Squat,117.9,260,9,79.4,175,71.6,0
2022-03-14,Squat,117.9,260,9,79.4,175,71.6,0
2022-03-14,Squat,117.9,260,9,79.4,175,71.6,0
2022-03-14,Squat,117.9,260,9,79.4,175,71.6,0
2022-03-11,Chin Ups,-20.4,-45,11,79.4,175,7.9,0
2022-03-11,Chin Ups,-20.4,-45,11,79.4,175,7.9,0
2022-03-11,Chin Ups,-20.4,-45,11,79.4,175,7.9,0
2022-03-11,Chin Ups,-20.4,-45,11,79.4,175,7.9,0
2022-03-11,Chin Ups,-20.4,-45,11,79.4,175,7.9,0
2022-03-11,Pendlay Row,56.7,125,10,79.4,175,30.5,0
2022-03-11,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-11,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-11,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-11,Pendlay Row,56.7,125,9,79.4,175,26.9,0
2022-03-11,Pendlay Row,54.4,120,9,79.4,175,23,0
2022-03-10,Reverse Grip Bench Press,59,130,9,76.7,169,35.5,0
2022-03-10,Reverse Grip Bench Press,59,130,9,76.7,169,35.5,0
2022-03-10,Reverse Grip Bench Press,59,130,8,76.7,169,32.9,0
2022-03-10,Reverse Grip Bench Press,59,130,11,76.7,169,39.8,0
2022-03-10,Reverse Grip Bench Press,59,130,11,76.7,169,39.8,0
2022-03-10,Shoulder Press,43.1,95,8,76.7,169,35.9,0
2022-03-10,Shoulder Press,43.1,95,5,76.7,169,26.9,0
2022-03-10,Shoulder Press,43.1,95,7,76.7,169,32.6,0
2022-03-10,Shoulder Press,43.1,95,9,76.7,169,39.5,0
2022-03-10,Shoulder Press,43.1,95,9,76.7,169,39.5,0
2022-03-09,Front Squat,83.9,185,5,76.7,169,43.2,0
2022-03-09,Front Squat,83.9,185,7,76.7,169,51.4,0
2022-03-09,Front Squat,83.9,185,8,76.7,169,55.8,0
2022-03-09,Front Squat,83.9,185,6,76.7,169,47.2,0
2022-03-09,Front Squat,83.9,185,11,76.7,169,68,0
2022-03-09,Sumo Deadlift,136.1,300,13,76.7,169,74.7,0
2022-03-09,Sumo Deadlift,136.1,300,9,76.7,169,60.8,0
2022-03-09,Sumo Deadlift,136.1,300,9,76.7,169,60.8,0
2022-03-09,Sumo Deadlift,136.1,300,9,76.7,169,60.8,0
2022-03-09,Sumo Deadlift,136.1,300,9,76.7,169,60.8,0
2022-03-08,Seated Cable Row,47.6,105,14,77.1,170,30.4,0
2022-03-08,Seated Cable Row,47.6,105,11,77.1,170,24.3,0
2022-03-08,Seated Cable Row,47.6,105,11,77.1,170,24.3,0
2022-03-08,Seated Cable Row,47.6,105,11,77.1,170,24.3,0
2022-03-08,Seated Cable Row,47.6,105,12,77.1,170,26.3,0
2022-03-08,Pull Ups,-18.1,-40,9,77.1,170,8.6,0
2022-03-08,Pull Ups,-18.1,-40,9,77.1,170,8.6,0
2022-03-08,Pull Ups,-18.1,-40,9,77.1,170,8.6,0
2022-03-08,Pull Ups,-18.1,-40,9,77.1,170,8.6,0
2022-03-08,Pull Ups,-18.1,-40,9,77.1,170,8.6,0
